Type of alternative energy used - hydropower (water use),Town,State of the lighting network - bad,refArea,Existence of alternative energy - exists,State of the lighting network - acceptable,State of the power grid - good,Existence of alternative energy - does not exist,Observation URI,State of the power grid - bad,publisher,Type of alternative energy used - solar energy,State of the lighting network - good,dataset,Type of alternative energy used - wind energy,references,State of the power grid - acceptable,Type of alternative energy used - other
0,Aanqoun,0,http://dbpedia.org/resource/Sidon_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aanqoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaouaainat Aakkar,0,https://dbpedia.org/page/Akkar_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaouaainat+Aakkar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaqabet Rachaya,1,https://dbpedia.org/page/Beqaa_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaqabet+Rachaya,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaqaibeh Kesrouane,0,http://dbpedia.org/resource/Keserwan_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaqaibeh+Kesrouane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaqtanit,1,http://dbpedia.org/resource/Sidon_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaqtanit,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aarab Ej-Jall,0,http://dbpedia.org/resource/Sidon_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarab+Ej-Jall,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aarab Salim,0,https://dbpedia.org/page/Nabatieh_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarab+Salim,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aarab Tabbaya,1,http://dbpedia.org/resource/Sidon_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarab+Tabbaya,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaraiya,0,http://dbpedia.org/resource/Baabda_District,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaraiya,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaramoun Kesrouane,0,http://dbpedia.org/resource/Aley_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaramoun+Kesrouane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaramta,0,https://dbpedia.org/page/South_Governorate,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaramta,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaray,0,https://dbpedia.org/page/South_Governorate,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaray,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aarbaniyeh,0,http://dbpedia.org/resource/Baabda_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarbaniyeh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aarbet Qozhaiya,0,http://dbpedia.org/resource/Zgharta_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarbet+Qozhaiya,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aarjis,0,http://dbpedia.org/resource/Zgharta_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarjis,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aarqa,0,https://dbpedia.org/page/Akkar_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarqa,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aarsal,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aarsal,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1
0,Aassoun,0,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aassoun,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aatchaneh,0,http://dbpedia.org/resource/Matn_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aatchaneh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aathrine,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aathrine,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaychiyeh,0,https://dbpedia.org/page/South_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaychiyeh,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aayha,0,https://dbpedia.org/page/Beqaa_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayha,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaymar,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaymar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaynab,0,http://dbpedia.org/resource/Aley_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaynab,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaynata Baalbek,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaynata+Baalbek,1,Impact Open Data,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaynata Bent Jbeil,0,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaynata+Bent+Jbeil,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aayoun Aakkar,0,https://dbpedia.org/page/Akkar_Governorate,0,1,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayoun+Aakkar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aayoun El-Ghizlane,0,https://dbpedia.org/page/Akkar_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayoun+El-Ghizlane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aayoun El-Matn,0,http://dbpedia.org/resource/Matn_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayoun+El-Matn,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aayroun,1,http://dbpedia.org/resource/Matn_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayroun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aayta Ech-Chaab,1,http://dbpedia.org/resource/Bint_Jbeil_District,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayta+Ech-Chaab,1,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aayta El-Foukhar,0,https://dbpedia.org/page/Beqaa_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aayta+El-Foukhar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aaytanit,0,http://dbpedia.org/resource/Western_Beqaa_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaytanit,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaytat,1,http://dbpedia.org/resource/Aley_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaytat,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aaytit,0,http://dbpedia.org/resource/Tyre_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aaytit,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aazour,0,https://dbpedia.org/page/South_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aazour,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aazqai,1,http://dbpedia.org/resource/MiniyehâDanniyeh_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aazqai,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aazra ouel Aazr,0,http://dbpedia.org/resource/Keserwan_District,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aazra+ouel+Aazr,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,1
0,Aazzi,0,https://dbpedia.org/page/Nabatieh_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aazzi,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Ablah,0,http://dbpedia.org/resource/ZahlÃ©_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ablah,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Abou Mizan,0,http://dbpedia.org/resource/Matn_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Abou+Mizan,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Abou Qamha,0,http://dbpedia.org/resource/Hasbaya_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Abou+Qamha,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Adma Oua Dafine,0,http://dbpedia.org/resource/Keserwan_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Adma+Oua+Dafine,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Adonis,0,http://dbpedia.org/resource/Byblos_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Adonis,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Afqa Jbeil,0,http://dbpedia.org/resource/Byblos_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Afqa+Jbeil,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Ain Aakrine,0,https://dbpedia.org/page/North_Governorate,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ain+Aakrine,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aintoura El-Matn,0,http://dbpedia.org/resource/Matn_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aintoura+El-Matn,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Aintoura Kesrouane,1,http://dbpedia.org/resource/Keserwan_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aintoura+Kesrouane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aintourine,0,http://dbpedia.org/resource/Zgharta_District,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aintourine,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Aitaroun,0,http://dbpedia.org/resource/Bint_Jbeil_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Aitaroun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Alaq,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Alaq,0,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Almat,1,http://dbpedia.org/resource/Byblos_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Almat,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Amara,1,https://dbpedia.org/page/Akkar_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Amara,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Amioun,0,https://dbpedia.org/page/North_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Amioun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Anane,1,https://dbpedia.org/page/South_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Anane,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Ansar,1,https://dbpedia.org/page/Nabatieh_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ansar,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Ansar Baalbeck,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ansar+Baalbeck,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Antelias-Naccache,0,http://dbpedia.org/resource/Matn_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Antelias-Naccache,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Arnoun,0,https://dbpedia.org/page/Nabatieh_Governorate,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Arnoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Arsoun,0,http://dbpedia.org/resource/Baabda_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Arsoun,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Arzai,0,http://dbpedia.org/resource/Sidon_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Arzai,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Arzoun,0,http://dbpedia.org/resource/Tyre_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Arzoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Asnoun,1,http://dbpedia.org/resource/Zgharta_District,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Asnoun,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Assia,1,http://dbpedia.org/resource/Batroun_District,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Assia,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,Ayto,1,http://dbpedia.org/resource/Zgharta_District,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Ayto,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,1
0,Baabda-Louaizi,0,http://dbpedia.org/resource/Baabda_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baabda-Louaizi,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Baabdat,0,http://dbpedia.org/resource/Matn_District,0,0,1,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baabdat,0,Impact Open Data,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Baadarane,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,0,0,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baadarane,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,1,0
0,Baalbek,0,https://dbpedia.org/page/Baalbek-Hermel_Governorate,1,1,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baalbek,1,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Baalchmay,0,http://dbpedia.org/resource/Baabda_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baalchmay,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Baaloul West Bekaa,0,http://dbpedia.org/resource/Western_Beqaa_District,0,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baaloul+West+Bekaa,0,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Baaouerta,0,http://dbpedia.org/resource/Aley_District,0,1,0,1,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baaouerta,1,Impact Open Data,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
0,Baaqline,1,https://dbpedia.org/page/Mount_Lebanon_Governorate,1,0,0,0,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Electricity-Baaqline,1,Impact Open Data,1,0,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Electricity-Lebanon-2023,0,https://impact.cib.gov.lb/home#open_data_section,0,0
